ticker,strategy,CAGR,Sharpe,MaxDD,TotalReturn,Volatility,HitRate,AvgExposure,Turnover,N
SPY,BuyHold,0.045644771271190265,0.3248175932040611,-0.5677538894035707,0.7057593071210218,0.1976546617457431,0.5406301824212272,0.9996683250414594,1.0,3015
SPY,VWAP_20d,-0.0852951063045434,-0.35183411078394206,-0.7096846935203236,-0.6558443907959767,0.19767342110777328,0.49651741293532337,0.9983416252072969,729.0,3015
SPY,VWAP+HMM4,0.018935811200680108,0.21744527614215986,-0.24398940563804516,0.2516155638850286,0.11859193079232426,0.3976782752902156,0.7714759535655058,685.0,3015
QQQ,BuyHold,0.062214591066507285,0.3686326698020336,-0.6888806437597295,1.0587850278668878,0.24595363553003194,0.5276948590381426,0.9996683250414594,1.0,3015
QQQ,VWAP_20d,-0.05558993454183914,-0.10914081644170236,-0.6555968604503817,-0.49555432072945615,0.24601629215722867,0.5034825870646766,0.9983416252072969,723.0,3015
QQQ,VWAP+HMM4,0.04591445272211159,0.38427869334529047,-0.3226809653316137,0.7110302167484477,0.14359662617066546,0.30845771144278605,0.6,441.0,3015
IWM,BuyHold,-0.017838666607879694,0.0638515652888711,-0.658934952421319,-0.19374360231165422,0.263703989384728,0.5184079601990049,0.9996683250414594,1.0,3015
IWM,VWAP_20d,-0.07398704353802332,-0.15934886496388537,-0.7433579463226508,-0.6013451918453001,0.26363254521460106,0.4975124378109453,0.9983416252072969,721.0,3015
IWM,VWAP+HMM4,0.024523127920740517,0.22554893463453418,-0.47443233858683787,0.33624294006325184,0.17654935059296684,0.40265339966832503,0.7840796019900498,681.0,3015
